gene	min_pvalue
MIR3140:100422896|FBXW7:55294	0.03511
URAHP:100130015	0.006137
GABBR1:2550	0.01515
GEMIN7:79760	0.1909
LMBRD2:92255	0.006343
LOC107987084:107987084	0.004372
IDH2-DT:105370966|LOC105370966:105370966	0.00865
LOC105370635:105370635	0.01884
LOC102723446:102723446|LOC105375264:105375264	0.012029999999999999
LOC102723490:102723490	0.006224
RAB29:8934	0.1986
LOC105378225:105378225	0.1734
LOC105374382:105374382	0.02304
C15orf65:145788|DNAAF4:161582|DNAAF4-CCPG1:100533483	0.2912
CCDC59:29080|METTL25:84190	0.174
TOR2A:27433	0.03526
LOC102724672:102724672|NR3C2:4306	0.003092
LOC105373089:105373089|C22orf34:348645	0.6882
LOC101929142:101929142	0.06763
MTOR:2475|ANGPTL7:10218	0.4175
RPS3A:6189|SNORD73B:114655	0.7545
MSI1:4440	0.01401
TCN2:6948|PES1:23481	0.04506
ZMYM2:7750	0.006423999999999999
MIR8056:102465862	0.07415
TTLL8:164714	0.007443000000000001
LRRC61:65999|LOC105375560:105375560|ZBED6CL:113763	0.2512
LIN7B:64130	0.04551
SLC2A1-AS1:440584|SLC2A1:6513	0.3844
MOG:4340	0.013069999999999998
KNG1:3827	0.004807
LOC100128340:100128340	0.042839999999999996
LOC105369859:105369859|LINC02424:105369860	0.04383
PHACTR2:9749	0.01907
LINC01948:102467147	0.004968
LOC101927461:101927461	0.04059
SCARA3:51435|MIR3622A:100500858|MIR3622B:100500871	0.0881
SIN3B:23309	0.0016899999999999999
ZNF292:23036	0.01672
SNORD16:595097|SNORD18B:595099|RPL4:6124|SNORD18C:595100|SNORD18A:595098	0.3383
LOC107984027:107984027	0.005782
LOC105370608:105370608	0.1219
LOC101927798:101927798	0.5972
MIR4787:100616138|DOCK3:1795	0.2234
DENND4A:10260|SNORD13E:109617020	0.2746
SDAD1:55153|LOC101928809:101928809	0.1575
UBR7:55148	0.06909
LOC105373047:105373047|LOC107987482:107987482|LOC107987476:107987476|LOC107987466:107987466|NDUFA6-AS1:100132273	0.5228
ALG3:10195|VWA5B2:90113	0.17300000000000001
LINC00222:387111	0.04242
LOC107984747:107984747|SLCO3A1:28232	0.0196
LOC105374676:105374676|LOC105374677:105374677|LINC02241:105374676|LINC02146:105374677	0.08737
ANKRD10:55608	0.008169
LRPAP1:4043	0.1112
LOC105370126:105370126	0.005045
NFKBIA:4792	0.011890000000000001
INPP5B:3633	0.004217
SNORA58B:109617023|UBAP2L:9898	0.9368
MIR365B:100126356	0.4395
CNOT4:4850	0.009675
CYP3A4:1576	0.1058
LOC105378782:105378782	0.06863999999999999
LOC105369420:105369420	0.02362
NBR1:4077|LOC107985003:107985003	0.28
TRAPPC6A:79090	0.008523000000000001
DPT:1805	0.003617
LOC105379007:105379007	0.041530000000000004
LOC105372688:105372688	0.1634
PCDHGA6:56109|PCDHGA8:9708|PCDHGB3:56102|PCDHGA1:56114|PCDHGB2:56103|PCDHGA4:56111|PCDHGA5:56110|PCDHGA9:56107|PCDHGA10:56106|PCDHGA7:56108|PCDHGA3:56112|PCDHGB6:56100|PCDHGA11:56105|PCDHGA12:26025|PCDHGB7:56099|PCDHGC5:56097|PCDHGC3:5098|PCDHGA2:56113|PCDHGB1:56104|PCDHGB4:8641|PCDHGB5:56101|PCDHGC4:56098	0.2215
LOC105370589:105370589|NRXN3:9369	0.07359
GC:2638	0.05567999999999999
MYL2:4633	0.01045
SNORD115-10:100033447|SNHG14:104472715|SNORD115-11:100033448	0.6673
NIFK-AS1:254128	0.043269999999999996
NRXN3:9369|LOC105370583:105370583	0.02375
LHB:3972	0.2934
ALKBH8:91801	0.006294
LOC105372038:105372038|LOC105372039:105372039|LOC105372040:105372040	0.1481
POLE:5426	0.04607
IST1:9798	0.07545
PHOSPHO1:162466|LOC105371816:105371816	0.7608
OR10A6:390093	0.1254
LOC105372421:105372421|PGLYRP1:8993	0.07038
ENGASE:64772	0.001536
COL25A1:84570	0.0005587000000000001
KIRREL1:55243	0.1512
AQP10:89872|ATP8B2:57198	0.08863
LOC105377246:105377246	0.1485
CARM1:10498|C19orf38:255809	0.5098
NOL4L:140688|LOC101929698:101929698	0.06276
OSM:5008	0.04081
LOC105373703:105373703	0.009188
LOC105372097:105372097|ST8SIA5:29906	0.013340000000000001
LOC105378410:105378410	0.4915
PRPF6:24148|SAMD10:140700	0.262
RPS10-NUDT3:100529239	0.01876
C3orf49:132200|THOC7:80145	0.07051
LOC646588:646588	0.01345
RHOF:54509|LOC107984442:107984442	0.1343
PIGK:10026	0.00112
LOC105373896:105373896	0.1771
CEBPA:1050	0.4095
LOC105378425:105378425|LINC01374:105378425|LINC01375:101926924	0.06932999999999999
PIP5KL1:138429	0.05971
SKP2:6502	0.02425
LOC105372716:105372716|MRGBP:55257	0.03292
HAPLN2:60484	0.0737
LOC105375277:105375277	0.06164
CALB1:793	0.1082
RDH10:157506|RDH10-AS1:101926926	0.051289999999999995
LOC105372772:105372772|KRTAP13-4:284827	0.1368
LAMA5:3911|MIR4758:100616340	0.025169999999999998
MIR4785:100616364|RBMS1:5937	0.3495
PCSK6:5046	0.0008158999999999999
ANXA9:8416	0.3193
LOC105379107:105379107|LOC101930276:101930276	0.2258
LOC105374292:105374292	0.008473999999999999
ZRANB3:84083	0.05772000000000001
MGAT5:4249	0.01815
ROM1:6094|B3GAT3:26229	0.2964
LOC107984427:107984427	0.009553
LOC105370772:105370772	0.01305
NR3C2:4306	0.002525
CMTR1:23070|CCDC167:154467	0.057670000000000006
C10orf12:26148	0.0754
LOC105375501:105375501	0.01729
LINC01726:101929608|LINC01727:101929625	0.03121
LOC107985435:107985435|LOC102724968:102724968	0.1514
FAM83H:286077	0.1761
LAMA2:3908|LOC102723409:102723409	0.02895
LOC101928370:101928370|S1PR1:1901	0.02292
ECI2:10455|C6orf201:404220	0.07866000000000001
KRTAP17-1:83902	0.005868
SPOP:8405	0.01385
LOC105375368:105375368	0.05417999999999999
MTSS1:9788|NDUFB9:4715	0.01466
SLC8B1:80024	0.0415
HAS2-AS1:594842	0.1286
LINC01222:102800316	0.08589
LOC107986051:107986051	0.09614
RAD9B:144715|VPS29:51699	0.03271
IP6K2:51447|NCKIPSD:51517	0.6166
ACBD7-DCLRE1CP1:108949267|OLAH:55301	0.03574
NEUROG1:4762	0.055229999999999994
TMEM175:84286|DGKQ:1609	0.5049
FLRT2:23768|LOC100506718:100506718	0.006978
SALL3:27164	0.05496
MIR3977:100616297	0.4287
ZNF174:7727|ZSCAN32:54925|LOC105371059:105371059	0.217
MIR1291:100302221|SNORA2C:677815|KANSL2:54934|SNORA2A:677793	0.5478
MPP4:58538|TMEM237:65062	0.1334
KRT79:338785	0.04364
LOC107984344:107984344	0.0596
NRL:4901|PCK2:5106	0.1808
LINC00638:196872	0.021840000000000002
MIR3185:100422978|HOXB13:10481	0.2349
LOC105370198:105370198	0.006561
LINC01762:101929023	0.02008
ZNF367:195828	0.01566
NOP56:10528|IDH3B:3420	0.1228
MIR1302-1:100302227|RPH3A:22895	0.1123
ELMOD2:255520	0.09300000000000001
LOC105377596:105377596|F11-AS1:285441	0.02465
LOC400464:400464	0.018680000000000002
DYM:54808	0.01206
LOC105372377:105372377	0.1273
ABCC1:4363	0.0005771
LOC102723809:102723809	0.0492
LOC101928014:101928014	0.06391000000000001
RWDD3:25950	0.2604
MIR711:100313843|COL7A1:1294	0.2625
PIAS1:8554|LOC105370871:105370871	0.2754
GOPC:57120	0.005947999999999999
SLC38A8:146167	0.01633
LOC105375776:105375776	0.04406
LOC105374594:105374594	0.018969999999999997
CDKAL1:54901|LOC105374968:105374968	0.037610000000000005
AZGP1:563	0.015569999999999999
LOC105370188:105370188	0.9728
DYTN:391475	0.0147
NTN4:59277|PGAM1P5:100132594	0.01647
MGA:23269|MIR626:693211	0.3346
DSCAM:1826|DSCAM-IT1:100874326	0.1051
SMC3:9126	0.004593
LOC102724659:102724659|C1orf167:284498	0.031389999999999994
LOC105377323:105377323	0.1505
SEPT7P2:641977	0.0007835
LOC105378236:105378236	0.05107
ANAPC15:25906	0.2057
LOC105370891:105370891	0.0051990000000000005
PFKP:5214	0.001373
METTL25:84190	0.0598
LOC107987451:107987451|LOC107987456:107987456|LOC107987425:107987425|LOC107987446:107987446|LOC107987441:107987441|LOC102725034:102725034|LOC107987462:107987462|LILRB3:11025|LOC102725035:102725035	0.1153
SLC6A18:348932|SLC6A19:340024	0.044410000000000005
LOC105369422:105369422	0.1106
LOC105374772:105374772|AFTPH:54812	0.1018
LOC105376482:105376482|LOC105376481:105376481	0.3282
SLC10A7:84068|LOC105377472:105377472	0.08586
RPUSD3:285367	0.05629
CPSF3:51692	0.0828
TSNAX-DISC1:100303453|DISC2:27184|LOC105373170:105373170|DISC1:27185	0.5856
SMYD1:150572|MIR4780:100616447	0.2241
ABCC6P1:653190	0.07476000000000001
RNF212:285498|LOC105374344:105374344	0.2202
ASPDH:554235	0.02982
LOC105369851:105369851	0.01339
LOC107985412:107985412	0.01908
LOC400553:400553	0.056929999999999994
COL14A1:7373	0.0007622999999999999
DRAM2:128338|CEPT1:10390	0.3276
LOC105377871:105377871	0.014790000000000001
TRIP4:9325|PCLAF:9768	0.1947
POLRMT:5442	0.053079999999999995
COL3A1:1281|MIR3606:100500837	0.2148
KIF24:347240|UBAP1:51271	0.4012
LOC644554:644554	0.4326
TRIM3:10612|ARFIP2:23647	0.008237999999999999
LOC105373885:105373885|LOC100996693:100996693	0.2261
HRH1:3269	0.035039999999999995
THEGL:100506564|LOC105377665:105377665	0.05708
KIF5B:3799	0.0117
GTF2F1:2962	0.024909999999999998
DNAJC16:23341	0.01683
LOC107985070:107985070	0.009078
IFT74:80173|LRRC19:64922	0.2182
CLEC4F:165530|CD207:50489	0.1058
FUT2:2524|LOC105447645:105447645|MAMSTR:284358	0.1838
TTF2:8458|TRIM45:80263	0.6106
LOC105369921:105369921|SNRPF:6636	0.006029
TNFRSF13B:23495	0.062020000000000006
TPX2:22974	0.0132
C9orf3:84909|MIR2278:100313780	0.6445
VPS9D1:9605|ZNF276:92822	0.035539999999999995
CDC25C:995	0.054079999999999996
IGSF23:147710	0.02094
IFI27L2:83982	0.007745
C1orf53:388722	0.0464
CAP1:10487|PPT1:5538	0.3906
TIPIN:54962|SCARNA14:692149	0.2189
LOC107987271:107987271|UBE2S:27338	0.04815
TMEM79:84283|SMG5:23381	0.1402
C2orf70:339778	0.01672
HSPA8:3312|LOC101929289:101929289	0.2026
LOC101927533:101927533|LOC105369168:105369168	0.06702999999999999
SAR1B:51128	0.05083
CMYA5:202333	0.009744
LILRA4:23547	0.038
CFAP57:149465|LOC105378685:105378685	0.03023
EPN3:55040|MYCBPAP:84073	0.0287
GAD1:2571	0.006302
LOC101928269:101928269|LINC01436:100996609	0.5979
LOC101927174:101927174|CHL1:10752	0.1647
EXOSC9:5393	0.06986
PCDHGA6:56109|PCDHGA8:9708|PCDHGB3:56102|PCDHGA1:56114|PCDHGB2:56103|PCDHGA5:56110|PCDHGA4:56111|PCDHGA9:56107|PCDHGA7:56108|PCDHGA10:56106|PCDHGA3:56112|PCDHGB6:56100|PCDHGA11:56105|PCDHGA12:26025|PCDHGB7:56099|PCDHGC5:56097|PCDHGA2:56113|PCDHGC3:5098|PCDHGB5:56101|PCDHGB1:56104|PCDHGB4:8641|PCDHGC4:56098	0.9707
ATP5MGL:267020|CYB5R3:1727	0.3667
LOC105379177:105379177|AFF4:27125	0.04533
PWAR4:347745|SNORD115-23:100033800|SNHG14:104472715	0.4198
ZNF534:147658	1.049e-05
GIN1:54826|PPIP5K2:23262	0.4918
IRF5:3663	0.02638
LOC105378039:105378039|LOC100507557:100507557	0.02798
GAPDHS:26330	0.1281
ACTA2:59|ACTA2-AS1:100132116	0.0007079
CCDC102B:79839|LOC107985134:107985134	0.04676
TOMM40:10452	0.01377
MRPL28:10573	0.09492
CENPB:1059	0.006393
LOC105374181:105374181	0.1478
LOC105377666:105377666	0.06517
SUFU:51684	0.01548
RPS7P5:645884|FMN2:56776	0.027999999999999997
B3GALT2:8707|CDC73:79577	0.06974
LOC100506691:100506691|BCL7A:605	0.5603
MIR3614:100500827|TRIM25:7706	0.2417
SNX19:399979|LOC103611081:103611081	0.061720000000000004
FBXO22:26263	0.05727
RPN1:6184	0.02308
NIPAL4:348938	0.050769999999999996
LOC107986743:107986743	0.0618
MCUB:55013|LOC107986302:107986302|CCDC109B:55013	0.1393
FAM234B:57613|GPRC5D-AS1:100506314|HTR7P1:93164|HEBP1:50865	0.3132
LOC105370732:105370732|PWRN2:791115	0.04867
BRINP3:339479	0.01135
LINC01169:102723165	0.03224
IL1RAP:3556	0.001444
LOC283665:283665	0.2764
LOC105370688:105370688	0.1842
LOC105370558:105370558	0.001108
LOC105374583:105374583|EPAS1:2034	0.3872
GNRH2:2797|MRPS26:64949	0.059379999999999995
MIR5687:100847019|PLPP1:8611	0.2761
MIR921:100126349|FAM78B:149297	0.5265
CLDN24:100132463	0.07107000000000001
LOC105369898:105369898	0.02827
TTC4:7268|MROH7-TTC4:100527960	0.007222
CDKL3:51265	0.1936
MYO18A:399687	0.06892000000000001
PIFO:128344	0.1363
SNORA16A:692073|SNORA61:677838|SNORA44:677825|SNHG12:85028	0.003085
LOC105372988:105372988	0.397
FUT3:2525	0.09252
SIMC1:375484	0.010159999999999999
PLCB1:23236|LOC105372521:105372521	0.001592
ZHX1:11244|ZHX1-C8orf76:100533106	0.1484
FAM132A:388581	0.6424
LACAT1:105371906	0.01838
SARNP:84324|ORMDL2:29095	0.3671
ZNF230:7773	0.1014
FBXO48:554251	0.02546
EPS15:2060	0.007912
LOC105369803:105369803	0.04605
LOC101060091:101060091|ACTR3:10096	0.006340999999999999
LOC101927902:101927902|LINC01004:100216546	0.1026
LINC01089:338799|SETD1B:23067	0.3965
NEURL1B:54492	0.0388
L3MBTL1:26013	0.006679999999999999
LOC101927723:101927723	0.1804
KIAA1644:85352	0.025730000000000003
PATL1:219988	0.01116
LOC107985329:107985329	0.2568
IMPA2:3613	0.01108
PBX3:5090	0.03805
KIF9-AS1:285352|KIF9:64147	0.02195
LOC105376448:105376448	0.08651
LOC105371568:105371568|MYO15A:51168	0.23199999999999998
DEFB115:245929	0.1493
LOC105376470:105376470	0.1803
LOC105378738:105378738|LINC01755:105378738|LOC105378739:105378739|LINC01753:105378739	0.0501
PRR5:55615|PRR5-ARHGAP8:553158	0.006503
SNX31:169166	0.001827
TMOD2:29767	0.007835
EGFR:1956|LOC107986797:107986797	0.0396
LOC105375904:105375904	0.1136
LINC02127:101927334	0.2762
L3MBTL4:91133|L3MBTL4-AS1:101927150	0.4715
DPY19L2:283417	0.003968
UGT1A5:54579|UGT1A4:54657|UGT1A8:54576|UGT1A9:54600|UGT1A10:54575|UGT1A6:54578|UGT1A7:54577	0.5513
THUMPD3-AS1:440944	0.06097
TRIM4:89122|LOC101927610:101927610	0.01702
IFNA13:3447	0.008955
EPOP:100170841	0.5732
LOC285819:285819|BTN2A1:11120	0.007065999999999999
RIC8B:55188	0.011909999999999999
CNOT6:57472|LOC102725231:102725231	0.08705
PRICKLE2:166336	0.0026420000000000003
LOC105371129:105371129	0.1268
UNC79:57578	0.03198
LINC01766:102723617	0.0378
MEGF9:1955	0.007644
LOC107986828:107986828|GATS:352954|LOC105375427:105375427	0.9797
LOC101929297:101929297|LOC107986668:107986668	0.3642
ZNF100:163227|LOC641367:641367	0.1893
EIF4G3:8672|LOC105376830:105376830	0.1252
LOC105375319:105375319	0.03825
LOC107984443:107984443	0.03451
ATP2B4:493|SNORA77:677843|LINC00260:84719	0.5119
PDCD2L:84306	0.047139999999999994
HTR4:3360	0.04224
LOC105374798:105374798	0.004439
LOC107986011:107986011	0.002313
SPINK8:646424	0.033319999999999995
NHLRC3:387921	0.08088
GOLGA7B:401647|LINC00866:100505561	0.1571
FZD10-AS1:440119	0.0015199999999999999
GNAI3:2773	0.0069099999999999995
GGN:199720|PSMD8:5714	0.4183
GFY:100507003	0.3027
SNORD104:692227|SNORA50C:677842|SNHG25:105376843	0.8573
LOC105373261:105373261	0.1751
FN3KRP:79672	0.01644
SH3GLB1:51100|LOC105378828:105378828	0.03832
SLC14A2:8170	0.0004925
RASL11A:387496	0.0256
LOC105373991:105373991|ACKR3:57007	0.1593
PRICKLE2-AS3:100874243|PRICKLE2:166336	0.01162
HIST1H1D:3007	0.03622
LOC101927354:101927354	0.011000000000000001
SHISA4:149345	0.01299
LOC107985892:107985892	0.020819999999999998
LOC105379314:105379314	0.08964
CCDC85A:114800	0.002724
OR8H3:390152	0.0801
GRK4:2868|NOP14:8602	0.021330000000000002
C7orf72:100130988|ZPBP:11055|SPATA48:100130988	0.2625
LOC105370940:105370940	0.04673
LOC101928450:101928450|LOC107985343:107985343	0.01057
LOC107986141:107986141|LINC01214:101928022	0.01017
ZNF689:115509	0.2204
LOC105374344:105374344|RNF212:285498	0.3301
LOC107987061:107987061	0.010209999999999999
LOC101927730:101927730	0.2761
CCDC9:26093	0.3176
LEAP2:116842	0.04567
KRTAP19-7:337974	0.4139
PDZD9:255762|UQCRC2:7385	0.018340000000000002
GTF3A:2971|MTIF3:219402	0.2171
LOC102723725:102723725	0.08257
LOC105372883:105372883	0.011340000000000001
LOC102723446:102723446	0.010709999999999999
LOC105373772:105373772	0.3183
RUFY1:80230|LOC105377762:105377762	0.3829
CPLX3:594855|LMAN1L:79748	0.1353
GLB1:2720	0.01144
LOC105378012:105378012	0.009539
NEU3:10825	0.044539999999999996
LOC107984206:107984206	0.04313
ANK1:286|LOC105379392:105379392	0.2753
ID1:3397	0.3335
LOC107986113:107986113	0.04964
HEXIM2:124790	0.1843
LOXL2:4017|LOC100507156:100507156	0.009009
HIVEP2:3097|LOC105369170:105369170	0.04068
VIM:7431	0.3219
LOC107985128:107985128	0.155
SFTPD:6441	0.06875
HDAC4:9759|MGC16025:85009	0.051660000000000005
ERAP1:51752	0.001207
LOC105374961:105374961	0.109
FGF12:2257|FGF12-AS2:100873987|FGF12-AS3:100873988	0.1257
LOC107986942:107986942|SNAI2:6591	0.3458
MARCH4:57574	0.006141
LOC105376498:105376498	0.007887
LOC105370583:105370583|NRXN3:9369	0.02383
TRIP10:9322|SH2D3A:10045	0.395
LOC105373086:105373086	0.1334
ARHGEF11:9826|LRRC71:149499	0.0252
LOC105370423:105370423|LOC102724917:102724917	0.09702000000000001
LOC107985939:107985939	0.01241
GLIS2:84662|CORO7-PAM16:100529144|PAM16:51025	0.6275
C11orf16:56673|AKIP1:56672	0.3455
LOC105375330:105375330|ERV3-1-ZNF117:109504726|ERV3-1:2086	0.1511
LINC00460:728192	0.2002
LOC105377960:105377960	0.3926
LOC107985041:107985041	0.4274
LINC00884:401106|ATP13A3:79572	0.024069999999999998
LOC101928002:101928002|RAB3IP:117177	0.013930000000000001
LOC100288254:100288254|UBTD2:92181	0.5798
LOC105369685:105369685	0.04989
RUVBL1:8607|SEC61A1:29927	0.05122
CPNE6:9362	0.028480000000000002
SLC9A9:285195|LOC102724120:102724120	0.09967999999999999
CEMIP:57214|MESD:23184	0.5298
LOC105375238:105375238|POU6F2:11281	0.03703
MORC2-AS1:150291|MORC2:22880	0.7151
CTDNEP1:23399|GABARAP:11337	0.7019
INTS1:26173	0.06766
EMC3:55831|LOC401052:401052|EMC3-AS1:442075	0.1297
FMOD:2331	0.05769
IL34:146433|MTSS1L:92154	0.5255
LINC01040:105370308	0.1496
MCAT:27349	0.1504
LINC02505:105374400|LOC105374400:105374400	0.004850999999999999
ATAD3A:55210	0.01325
VPS36:51028	0.009331
LOC105370246:105370246	0.002997
CCNI:10983	0.006241
NEXN-AS1:374987|NEXN:91624	0.04243
UNC5CL:222643|TSPO2:222642	0.9603
CLIC3:9022	0.09042
LOC105378631:105378631|FNDC5:252995	0.77
KCNH5:27133	0.0009276
LOC101927043:101927043|BCYRN1:618	0.07131
SNHG24:101929369|SNORD114-22:767600|SNORD114-20:767598|SNORD114-21:767599|MEG8:79104	0.4799
ATHL1:80162|PGGHG:80162	0.007227
ARHGAP27P2:440461	0.02045
OR8U8:504189|OR8U1:219417	0.1108
LOC105375346:105375346	0.007742
LINC02294:101927062|NOVA1-AS1:102725045	0.0288
LOC100506639:100506639	0.045610000000000005
GLTSCR1L:23506|BICRAL:23506	0.0060409999999999995
LOC107984390:107984390	0.02299
PCDHGA1:56114|PCDHGA3:56112|PCDHGA2:56113|PCDHGB1:56104|PCDHGB2:56103|PCDHGA5:56110|PCDHGA4:56111	0.3196
LOC105372995:105372995|SELENOM:140606|INPP5J:27124	0.2055
SLURP2:432355|LYNX1:66004|LYNX1-SLURP2:111188157	0.4101
SLC9C2:284525|LOC730159:730159	0.1527
FAM155A:728215	0.001518
LOC105379364:105379364	0.03408
MANSC4:100287284	0.006233
LOC107984191:107984191	0.1268
LOC105377729:105377729	0.08069
LOC107984760:107984760|SPRED1:161742	0.05085
ADRA2B:151	0.1176
LOC100996419:100996419	0.5727
MIR1248:100302143|SNORD2:619567|SNORA63B:109617006|EIF4A2:1974	0.4079
LINC01440:102723578|LINC01441:101927796	0.09172000000000001
RRM2B:50484	0.09935
TMEM30CP:644444	0.00445
CDKN1C:1028	0.5594
OPN1SW:611	0.03753
SNX7:51375	0.004464
ZC3H15:55854|LOC105373785:105373785	0.08455
SLC12A5-AS1:109729184	0.09613
GALNT16:57452	2.846e-05
C16orf52:730094	0.004236
ZDHHC19:131540	0.01621
YIPF5:81555|KCTD16:57528	0.01902
TOR4A:54863	0.7639
LOC102546294:102546294	0.01563
PCDHA1:56147	0.02257
TMEM95:339168	0.2795
CCDC34:91057	0.00039139999999999997
LOC105377955:105377955|LOC105377953:105377953	0.028439999999999997
FAH:2184	0.001072
FAM170B:170370|FAM170B-AS1:100506733	0.2599
BCAR3:8412|MIG7:723788	0.01889
RNF123:63891|AMIGO3:386724	0.321
HNRNPA0:10949	0.09036
ARHGEF39:84904	0.08603
NUAK1:9891	0.004096
ZSCAN10:84891|LOC105371058:105371058	0.0017239999999999998
YWHAEP7:284100	0.04857
MYBPH:4608|ADORA1:134	0.6494
LOC107986719:107986719	0.09657
LOC105378425:105378425|LINC01375:101926924|LINC01374:105378425	0.3873
LOC105373669:105373669	0.0722
USH1G:124590|OTOP2:92736	0.2788
LINC01697:284825	0.013340000000000001
TSC2:7249|PKD1:5310	0.159
EMX1:2016	0.006773
NOP58:51602|SNORD11:692058|SNORD11B:100113392	0.415
MOCS2:4338|LOC257396:257396	0.2218
LINC02079:105371766|LOC105371767:105371767	0.2967
LOC107984255:107984255|PLCE1:51196	0.125
LOC107986144:107986144	0.07178
GUCY1B3:2983|LOC105377506:105377506	0.1017
SNHG19:100507303|SNORD60:26788|TRAF7:84231	0.1667
LOC105371956:105371956	0.044680000000000004
PTPRT:11122	0.0005639999999999999
ZNF764:92595	0.2051
LOC100128164:100128164	0.02207
LOC105369780:105369780|IKZF4:64375	0.4689
LOC339260:339260	0.03706
DEC1:50514|LOC101928748:101928748	0.5466
LINC02405:101927592|LOC107984449:107984449	0.0036560000000000004
BBS4:585	0.0148
MIR548E:100313921|SHOC2:8036	0.3564
CHMP4A:29082	0.07084
LOC105377445:105377445	0.1588
LOC107985305:107985305|PVR:5817	0.06496
SPG11:80208|EIF3J:8669	0.6659999999999999
CLK4:57396	0.1323
ZNF517:340385	0.1489
FOLR2:2350	0.0692
C14orf144:145195	0.01229
NORAD:647979	0.24
LINC01750:643355|LOC643355:643355|KCND3:3752	0.0987
SDHAF2:54949|CPSF7:79869	0.1401
HTR1F:3355	0.00196
C11orf54:28970	0.06359
RPLP0:6175	0.4107
TMEM220:388335|ADPRM:56985	0.3771
SPAG4:6676	0.4119
PALM:5064	0.01317
LOC107984910:107984910	0.02306
LOC101929479:101929479	0.03452
LAMC1:3915|LAMC1-AS1:110841583	0.5083
TXLNB:167838	0.02762
SF3A3:10946	0.01708
FGFR1OP:11116|MIR3939:100500857	0.7726
EPB41L4A:64097	0.0023870000000000002
POLDIP2:26073|TMEM199:147007	0.4236
SCP2:6342|MIR1273F:100616156|ECHDC2:55268	0.29100000000000004
LOC105372675:105372675	0.1713
PGRMC2:10424	0.01201
SMC2:10592	0.07524
MAP3K20-AS1:339751	0.014790000000000001
TOB1:10140	0.032780000000000004
